subject,predicate,object
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,visual_disturbances
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,abdominal_pain
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,muscle_pain
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
