subject,predicate,object,weight
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,cough,8.2
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Bronchial Asthma,HAS_SYMPTOM,fatigue,2.411764705882353
Bronchial Asthma,HAS_SYMPTOM,high_fever,3.4166666666666665
Bronchial Asthma,HAS_SYMPTOM,breathlessness,10.25
Bronchial Asthma,HAS_SYMPTOM,family_history,20.5
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,dizziness,13.666666666666666
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Hypertension,HAS_SYMPTOM,headache,4.1
Hypertension,HAS_SYMPTOM,chest_pain,6.833333333333333
Hypertension,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Hypertension,HAS_SYMPTOM,lack_of_concentration,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,visual_disturbances,41.0
Migraine,HAS_SYMPTOM,acidity,20.5
Migraine,HAS_SYMPTOM,indigestion,20.5
Migraine,HAS_SYMPTOM,headache,4.1
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision,13.666666666666666
Migraine,HAS_SYMPTOM,excessive_hunger,10.25
Migraine,HAS_SYMPTOM,stiff_neck,20.5
Migraine,HAS_SYMPTOM,depression,20.5
Migraine,HAS_SYMPTOM,irritability,10.25
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs,41.0
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,back_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,neck_pain,20.5
Cervical spondylosis,HAS_SYMPTOM,dizziness,13.666666666666666
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance,13.666666666666666
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting,2.411764705882353
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache,4.1
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium,41.0
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,abdominal_pain,4.555555555555555
Jaundice,HAS_SYMPTOM,itching,6.833333333333333
Jaundice,HAS_SYMPTOM,vomiting,2.411764705882353
Jaundice,HAS_SYMPTOM,fatigue,2.411764705882353
Jaundice,HAS_SYMPTOM,weight_loss,10.25
Jaundice,HAS_SYMPTOM,high_fever,3.4166666666666665
Jaundice,HAS_SYMPTOM,yellowish_skin,5.125
Jaundice,HAS_SYMPTOM,dark_urine,8.2
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,diarrhoea,8.2
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Malaria,HAS_SYMPTOM,chills,5.857142857142857
Malaria,HAS_SYMPTOM,vomiting,2.411764705882353
Malaria,HAS_SYMPTOM,high_fever,3.4166666666666665
Malaria,HAS_SYMPTOM,sweating,6.833333333333333
Malaria,HAS_SYMPTOM,headache,4.1
Malaria,HAS_SYMPTOM,nausea,4.1
Malaria,HAS_SYMPTOM,muscle_pain,10.25
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,headache,4.1
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
Chicken pox,HAS_SYMPTOM,red_spots_over_body,20.5
Chicken pox,HAS_SYMPTOM,itching,6.833333333333333
Chicken pox,HAS_SYMPTOM,skin_rash,5.857142857142857
Chicken pox,HAS_SYMPTOM,fatigue,2.411764705882353
Chicken pox,HAS_SYMPTOM,lethargy,10.25
Chicken pox,HAS_SYMPTOM,high_fever,3.4166666666666665
Chicken pox,HAS_SYMPTOM,loss_of_appetite,4.1
Chicken pox,HAS_SYMPTOM,mild_fever,13.666666666666666
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes,13.666666666666666
Chicken pox,HAS_SYMPTOM,malaise,6.833333333333333
